time,z
25097632.2273,-40.0232
25097632.3834,-40.3127
25097632.6983,-39.3066
25097633.014,-39.7322
25097633.1216,-41.1064
25097633.5211,-39.0966
25097633.639,-39.8314
25097633.7449,-40.4615
25097633.9442,-40.5185
25097634.2543,-40.9942
25097634.5056,-40.558
25097634.5806,-52.7893
25097634.6598,-40.2047
25097634.7295,-40.9997
25097635.2594,-41.1282
25097635.5456,-40.3637
25097635.6204,-40.189
25097635.6984,-40.3057
25097635.7654,-40.9999
25097635.8732,-40.5689
25097635.9354,-40.5889
25097636.0013,-40.4761
25097636.1489,-40.5528
25097636.2754,-40.4176
25097636.3842,-41.1787
25097636.5626,-41.1702
25097636.8151,-39.7538
25097637.0585,-39.981
25097637.269,-40.7195
25097637.3354,-39.7005
25097637.4121,-40.7262
25097637.6354,-39.8279
25097637.6997,-41.5414
25097638.2082,-40.509
25097638.3915,-40.2954
25097638.6375,-40.3911
25097639.2093,-41.2048
25097639.5272,-40.8237
25097640.0151,-40.8136
25097640.2202,-40.5222
25097640.9721,-40.1012
25097641.3534,-40.1676
25097641.5844,-40.951
25097641.7158,-40.6145
25097642.0126,-39.8022
25097642.4528,-40.6642
25097642.7837,-40.188
25097643.3774,-40.6398
25097643.9592,-40.7632
25097644.0837,-40.4437
25097644.3377,-40.3708
25097644.7685,-40.8279
25097645.206,-39.9638
25097645.5778,-41.4538
25097645.8496,-41.1519
25097645.9822,-41.112
25097646.1297,-40.9331
25097646.4695,-41.1043
25097646.5702,-40.9297
25097646.6674,-40.3769
25097647.0189,-39.8699
25097647.2854,-40.6388
25097647.6879,-41.2928
25097647.7624,-40.968
25097648.1211,-41.1466
25097648.3081,-41.378
25097648.4577,-41.0194
25097648.9672,-41.792
25097649.0462,-41.5034
25097649.7762,-41.6582
25097650.0763,-41.1128
25097650.1434,-41.1034
25097650.3205,-41.1929
25097650.4308,-41.8734
25097650.7018,-41.4978
25097650.7835,-40.8685
25097651.4037,-41.6004
25097651.4719,-40.9451
25097651.6347,-41.0575
25097652.2305,-41.1771
25097652.325,-40.7015
25097652.8656,-41.7676
25097653.4318,-41.6951
25097653.7553,-41.6164
25097653.8932,-41.8491
25097654.2769,-39.9273
25097655.0728,-40.7702
25097655.5579,-41.3176
25097656.1174,-40.6979
25097656.6696,-41.3753
25097656.7421,-41.445
25097656.9613,-41.4699
25097657.4195,-40.9363
25097657.5096,-41.2948
25097658.5669,-41.6818
25097659.3499,-41.4336
25097659.4153,-41.2262
25097659.4769,-41.1571
25097659.5434,-41.4577
25097660.4438,-40.713
25097660.7748,-41.4538
25097661.5514,-41.429
25097661.6715,-42.2491
25097661.8328,-42.1781
25097661.9005,-41.9917
25097662.465,-41.296
25097662.5567,-41.3087
25097663.09,-42.0904
25097663.3522,-42.3072
25097663.4446,-57.1843
25097663.5329,-58.1066
25097664.4117,-42.263
25097664.8299,-42.2376
25097665.1536,-42.7089
25097665.2217,-42.3053
25097665.3653,-42.5874
25097665.633,-41.952
25097665.8908,-44.4998
25097666.0193,-42.5518
25097666.4928,-42.1039
25097666.6746,-42.0136
25097667.4373,-42.3883
25097667.5214,-42.6946
25097667.9522,-42.5536
25097668.3127,-42.5284
25097669.1932,-42.0816
25097669.4539,-42.43
25097669.5411,-42.011
25097669.6218,-42.8923
25097669.6969,-42.2172
25097670.0635,-42.4676
25097670.4973,-42.7343
25097670.8201,-42.6939
25097670.8845,-42.5992
25097670.966,-42.3906
25097671.171,-42.1162
25097671.2466,-43.077
25097672.1931,-42.5007
25097672.4595,-42.1363
25097672.5275,-43.2686
25097672.9477,-42.6587
25097673.0573,-42.4783
25097673.1201,-51.2155
25097673.1999,-43.2484
25097673.2676,-41.5627
25097673.3401,-42.9179
25097673.407,-41.5511
25097673.4721,-43.4716
25097673.5717,-41.2265
25097673.826,-43.7307
25097673.8908,-27.7325
25097673.9569,-42.7995
25097674.0242,-42.1874
25097674.1711,-41.9357
25097674.3,-42.6477
25097674.3812,-42.3573
25097674.4545,-41.5502
25097674.5246,-42.8659
25097674.5878,-42.4271
25097674.6452,-42.7911
25097675.0774,-42.0343
25097675.1894,-41.9605
25097675.2517,-42.518
25097675.3163,-42.1109
25097675.386,-42.6249
25097675.4485,-42.4207
25097675.5147,-43.0987
25097675.5768,-42.0864
25097675.6579,-42.9741
25097675.7186,-42.2883
25097675.7822,-42.0654
25097675.8481,-43.3481
25097676.2056,-42.5376
25097676.276,-42.1908
25097676.3606,-42.8063
25097676.424,-42.4761
25097676.4986,-42.9523
25097676.56,-42.5242
25097676.6231,-42.7542
25097676.7975,-43.0309
25097676.8668,-42.7641
25097676.9884,-42.1027
25097677.3202,-41.8492
25097677.5186,-42.013
25097677.7451,-42.9587
25097677.8025,-42.5701
25097677.8786,-41.8316
25097677.9437,-43.3945
25097678.0056,-41.7992
25097678.0764,-43.4589
25097678.1554,-42.7654
25097678.2834,-42.881
25097678.7225,-42.4952
25097678.7983,-42.8128
25097678.8563,-42.2421
25097678.9075,-42.4157
25097678.9609,-43.1714
25097679.019,-41.551
25097679.0769,-43.9114
25097679.1349,-42.7282
25097679.1911,-43.0503
25097679.2478,-42.9365
25097679.3012,-42.3294
25097679.3575,-42.8527
25097679.4204,-42.863
25097679.4779,-42.5753
25097679.5733,-42.4227
25097679.6571,-42.649
25097679.8933,-42.8006
25097679.9642,-43.6918
25097680.0189,-42.6714
25097680.0745,-43.0064
25097680.1256,-42.5702
25097680.1852,-42.4
25097680.2433,-42.2354
25097680.3177,-42.806
25097680.3783,-43.0375
25097680.4541,-43.2361
25097680.6167,-42.6336
25097680.6722,-43.2156
25097680.7275,-42.9216
25097680.7821,-42.7818
25097680.8411,-43.1697
25097680.8965,-43.7778
25097680.9523,-42.8333
25097681.0124,-42.8188
25097681.0785,-42.792
25097681.1681,-43.4475
25097681.3524,-42.4406
25097681.4629,-43.3285
25097681.723,-42.7898
25097682.2231,-49.1918
25097682.2794,-43.3131
25097682.5254,-42.7306
25097682.7521,-42.9938
25097683.083,-42.857
25097683.2015,-42.6379
25097683.3044,-43.0091
25097683.7554,-43.1101
25097683.8139,-43.1746
25097683.8687,-43.1276
25097683.9198,-43.4947
25097683.9757,-42.8537
25097684.0317,-43.0084
25097684.0926,-43.0541
25097684.1491,-43.3529
25097684.2061,-42.8194
25097684.4473,-42.3321
25097684.7077,250.164
25097684.8104,-43.0248
25097684.8692,-48.4209
25097684.9382,-42.7673
25097685.2893,-42.6968
25097685.3664,-44.1135
25097685.4247,-42.1301
25097685.4813,-43.5462
25097685.5416,-42.599
25097685.5969,-43.6794
25097685.6521,-43.3355
25097685.7101,-43.7693
25097685.7672,-42.9697
25097685.9027,-42.3864
25097686.0781,-43.4418
25097686.2179,-42.8369
25097686.2882,-43.2938
25097686.3825,-43.8467
25097686.4869,-43.8196
25097686.5568,-43.0488
25097686.6152,-43.8018
25097686.6741,-42.8028
25097687.0015,-43.606
25097687.0822,-42.95
25097687.3902,-42.8767
25097687.4571,-43.7131
25097687.8783,-43.4566
25097687.9352,-43.2999
25097687.994,-43.0828
25097688.0508,-43.3011
25097688.113,-43.1603
25097688.1746,-43.3868
25097688.2357,-42.9279
25097688.3022,-43.0195
25097688.3597,-42.6715
25097688.4179,-42.8062
25097688.4712,-42.7015
25097688.5345,-43.1903
25097688.5949,-43.0996
25097688.6488,-43.3537
25097688.7064,-43.4001
25097688.7697,-42.8222
25097688.8324,-43.5312
25097688.8937,-46.741
25097688.9975,-43.3728
25097689.0541,-42.8472
25097689.1162,-43.652
25097689.1754,-43.2761
25097689.2376,-43.5587
25097689.3421,-43.1784
25097689.6557,-42.4639
25097689.7131,-43.0077
25097689.7898,-43.3804
25097689.927,-42.6982
25097689.9936,-43.7275
25097690.0675,-42.7381
25097690.1347,-43.1031
25097690.2028,-43.1142
25097690.2601,-42.5964
25097690.3205,-44.2511
25097690.3889,-42.4206
25097690.4533,-42.5598
25097690.5236,-42.9026
25097690.6296,-43.0256
25097690.6922,-42.8189
25097690.9061,-42.7757
25097690.9762,-43.0863
25097691.0418,-44.1841
25097691.102,-42.4489
25097691.1629,-44.0489
25097691.228,-43.2253
25097691.2919,-44.0216
25097691.4554,-43.1459
25097691.6738,-44.2975
25097691.8004,-44.242
25097692.0388,-43.5759
25097692.1468,-43.534
25097692.3266,-43.0399
25097692.5994,-43.1106
25097692.6747,-42.8497
25097692.7945,-42.8809
25097692.9564,-43.438
25097693.0229,-43.2449
25097693.0925,-44.1635
25097693.1617,-43.5841
25097693.2332,-43.7392
25097693.3111,-43.1862
25097693.5278,-43.7038
25097693.6244,-44.2436
25097693.6846,-43.5502
25097693.7526,-43.3459
25097693.8168,-46.3855
25097693.887,-42.5884
25097693.9587,-43.8325
25097694.4614,-43.5335
25097694.5257,-52.6394
25097694.5919,-44.1448
25097694.8996,-43.7293
25097695.4849,-43.5606
25097695.5756,-44.1149
25097695.6898,-43.666
25097695.7515,-44.3888
25097695.8177,-44.7282
25097695.886,-43.3367
25097695.9638,-44.2369
25097696.4925,-43.7788
25097696.7645,-43.9831
25097697.1057,-43.9575
25097697.1656,-44.5745
25097697.6873,-43.5636
25097697.8471,-44.143
25097698.1036,-43.6243
25097698.2917,-43.9106
25097698.3527,-43.9365
25097698.4246,-43.5256
25097698.51,-44.7379
25097698.7416,-43.6677
25097698.808,-43.5234
25097698.8824,-43.7348
25097698.9525,-44.4171
25097699.2552,-43.3621
25097699.3224,-43.8193
25097699.4319,-44.6873
25097699.5145,-43.7916
25097699.5839,-44.3278
25097699.6531,-43.6149
25097699.7405,-43.9386
25097699.8954,-43.1979
25097700.0066,-44.0243
25097700.0693,-44.393
25097700.1351,-43.7511
25097700.2027,-43.999
25097700.3448,-43.9257
25097700.4195,-43.8822
25097700.5007,-43.5137
25097700.569,-43.2219
25097700.696,-44.0949
25097700.7671,-43.6489
25097700.8397,-44.3146
25097700.9109,-44.7124
25097700.9782,-44.2021
25097701.0684,-44.4852
25097701.1361,-44.72
25097701.1947,-44.2548
25097701.2574,-44.3784
25097701.328,-44.0586
25097701.4,-43.9715
25097701.4684,-45.1629
25097701.54,-44.4223
25097701.6097,-44.2221
25097701.6765,-43.6902
25097701.7421,-44.1542
25097701.8119,-43.4469
25097701.8832,-44.2442
25097701.9499,-44.4932
25097702.0155,-44.113
25097702.0786,-44.7361
25097702.1423,-43.6865
25097702.2096,-43.4093
25097702.2752,-44.1142
25097702.345,-44.1133
25097702.4118,-43.5161
25097702.4778,-44.3553
25097702.5417,-43.9108
25097702.6159,-43.6633
25097702.6932,-44.6315
25097702.7573,-44.7814
25097702.8245,-44.1963
25097702.9032,-44.5623
25097702.97,-43.9435
25097703.0344,-44.4995
25097703.108,-44.2277
25097703.1752,-44.4816
25097703.24,-44.1112
25097703.3059,-43.9767
25097703.3756,-44.2908
25097703.4454,-44.0177
25097703.5214,-44.5824
25097703.5928,-44.5887
25097703.6632,-44.3188
25097703.7302,-44.2649
25097703.7977,-44.0346
25097703.867,-44.4776
25097703.9329,-43.4176
25097703.991,-43.8124
25097704.0585,-44.0988
25097704.1329,-43.9287
25097704.2004,-43.7489
25097704.2645,-43.7834
25097704.3346,-44.4782
25097704.4067,-43.7891
25097704.4688,-44.2175
25097704.5368,-43.6987
25097704.6094,-44.5025
25097704.6794,-44.2539
25097704.7468,-43.3794
25097704.811,-44.2789
25097704.8752,-44.5719
25097704.9337,-44.3917
25097704.9985,-47.9645
25097705.0631,-43.6999
25097705.1276,-44.6954
25097705.1989,-44.3156
25097705.268,-44.2786
25097705.3299,-44.2083
25097705.3953,-44.2635
25097705.458,-44.4177
25097705.5325,-43.477
25097705.6039,-45.0672
25097705.6731,-43.806
25097705.745,-44.2552
25097705.8133,-44.8368
25097705.8786,-43.8597
25097705.94,-44.7049
25097706.0103,-44.9152
25097706.0808,-44.0381
25097706.1414,-44.4977
25097706.2011,-44.7109
25097706.2646,-44.2549
25097706.3292,-44.6559
25097706.4007,-43.8422
25097706.4707,-44.0622
25097706.5412,-44.35
25097706.6117,-44.6335
25097706.6788,-43.8589
25097706.7426,-44.8657
25097706.8087,-44.1438
25097706.8811,-44.438
25097706.9491,-44.3579
25097707.0138,-45.2911
25097707.0769,-44.581
25097707.1389,-44.9786
25097707.2067,-45.2224
25097707.2822,-43.6188
25097707.3517,-45.3392
25097707.4174,-43.5576
25097707.4776,-45.1289
25097707.542,-43.9481
25097707.6097,-45.0841
25097707.6758,-43.8516
25097707.7444,-44.9297
25097707.8099,-43.8796
25097707.876,-44.5401
25097707.9418,-44.8151
25097708.0117,-43.4957
25097708.078,-45.6213
25097708.1446,-43.9589
25097708.2111,-44.8247
25097708.2759,-43.3219
25097708.3422,-44.4669
25097708.4074,-44.6118
25097708.4743,-44.1252
25097708.5393,-43.85
25097708.608,-44.4364
25097708.6647,-43.8752
25097708.7296,-45.6156
25097708.7935,-44.2024
25097708.8625,-45.0136
25097708.9252,-43.9657
25097708.986,-44.255
25097709.0536,-44.4741
25097709.1184,-45.1523
25097709.1859,-44.4359
25097709.2495,-45.0639
25097709.3124,-44.8987
25097709.3823,-44.4164
25097709.4443,-44.4364
25097709.5059,-45.5079
25097709.5665,-45.068
25097709.6307,-44.8117
25097709.6934,-44.2221
25097709.7533,-44.0725
25097709.8184,-45.069
25097709.8855,-44.5124
25097709.9539,-44.8428
25097710.0233,-44.771
25097710.0866,-44.7444
25097710.1533,-43.9651
25097710.2221,-44.7434
25097710.2887,-44.9026
25097710.3492,-44.7102
25097710.4105,-44.7887
25097710.4758,-44.8058
25097710.5383,-44.1362
25097710.6039,-44.0715
25097710.668,-44.8551
25097710.7331,-44.0942
25097710.7927,-45.0466
25097710.8524,-44.0573
25097710.917,-45.555
25097710.982,-43.9474
25097711.0391,-45.204
25097711.1081,-43.8368
25097711.1726,-45.104
25097711.2357,-44.6753
25097711.2967,-43.6118
25097711.3606,-45.3711
25097711.4214,-44.2914
25097711.4852,-45.1652
25097711.5459,-44.2443
25097711.6035,-44.8798
25097711.6602,-45.6183
25097711.7209,-45.0467
25097711.7798,-44.5259
25097711.8356,-45.0793
25097711.8977,-44.9212
25097711.9653,-44.2263
25097712.0262,-45.7775
25097712.0899,-44.4965
25097712.158,-44.5032
25097712.2162,-44.2527
25097712.2772,-44.683
25097712.3356,-44.7818
25097712.4018,-44.9056
25097712.4626,-44.5614
25097712.5178,-44.2359
25097712.5759,-44.771
25097712.6401,-44.7823
25097712.7023,-45.2331
25097712.7616,-44.3117
25097712.8229,-44.1712
25097712.8864,-44.7652
25097712.9442,-44.8835
25097713.0012,-44.6183
25097713.063,-44.823
25097713.1255,-45.4713
25097713.1876,-44.8899
25097713.25,-44.2019
25097713.3158,-44.114
25097713.3735,-44.4474
25097713.4348,-43.991
25097713.4918,-44.194
25097713.5519,-44.642
25097713.6141,-44.5033
25097713.6792,-44.8725
25097713.7393,-44.7547
25097713.7983,-44.8116
25097713.8605,-44.0611
25097713.9136,-44.7705
25097713.9746,-45.0483
25097714.0302,-43.6027
25097714.0954,-44.6485
25097714.1592,-43.9478
25097714.2213,-45.3868
25097714.2782,-44.5959
25097714.3371,-45.442
25097714.3966,-53.5488
25097714.4603,-44.8032
25097714.5221,-44.6644
25097714.5808,-49.7914
25097714.6432,-45.8633
25097714.7116,-45.1793
25097714.7773,-43.9405
25097714.833,-44.8096
25097714.9011,-45.6453
25097714.9632,-45.1696
25097715.024,-44.7897
25097715.0879,-45.1992
25097715.1436,-45.1917
25097715.2031,-44.281
25097715.2627,-44.7165
25097715.3269,-44.7198
25097715.3934,-45.4371
25097715.4601,-44.7472
25097715.53,-44.9039
25097715.5936,-44.7531
25097715.6597,-45.1635
25097715.7198,-44.98
25097715.7817,-44.0384
25097715.847,-44.6996
25097715.9143,-45.2211
25097715.9822,-45.2366
25097716.0478,-45.0767
25097716.116,-44.6488
25097716.1809,-45.6174
25097716.2488,-45.0312
25097716.3101,-44.8109
25097716.3785,-44.6261
25097716.4419,-44.399
25097716.5128,-45.3087
25097716.5763,-49.1463
25097716.6332,-44.6995
25097716.6957,-44.9195
25097716.7613,-44.6833
25097716.8294,-45.1576
25097716.8997,-44.6988
25097716.971,-44.9496
25097717.03,-44.9614
25097717.0938,-44.7359
25097717.1594,-44.9116
25097717.2216,-45.3069
25097717.2862,-44.458
25097717.3486,-44.0106
25097717.4118,-45.1101
25097717.4777,-44.788
25097717.5467,-44.3029
25097717.6336,-45.1853
25097717.7121,-44.7629
25097717.7786,-44.5469
25097717.8439,-45.005
25097717.9096,-44.1934
25097717.9727,-45.3978
25097718.0555,-44.4483
25097718.153,-44.4085
25097718.2345,-45.1295
25097718.3042,-45.2981
25097718.3648,-44.6191
25097718.4322,-44.3743
25097718.5011,-44.6867
25097718.5694,-44.9541
25097718.6341,-45.0386
25097718.7024,-44.248
25097718.7706,-44.5504
25097718.8361,-44.9361
25097718.9044,-45.5666
25097718.9731,-44.66
25097719.0431,-44.8546
25097719.1113,-45.3465
25097719.179,-44.9445
25097719.2423,-45.2609
25097719.3103,-44.3129
25097719.3775,-44.8555
25097719.444,-45.3525
25097719.5115,-44.5484
25097719.5756,-45.2679
25097719.6439,-45.1792
25097719.7107,-45.8134
25097719.7783,-45.3716
25097719.8541,-45.2197
25097719.9265,-44.8896
25097719.9974,-44.6576
25097720.0764,-46.1667
25097720.1435,-44.5648
25097720.2182,-44.6339
25097720.2999,-46.0442
25097720.3694,-43.6792
25097720.4325,-45.4391
25097720.5014,-44.8747
25097720.5711,-45.6966
25097720.6412,-49.3508
25097720.709,-45.6434
25097720.7754,-44.4953
25097720.8398,-44.3127
25097720.9112,-44.7154
25097720.9811,-44.8737
25097721.0492,-44.849
25097721.1181,-45.2344
25097721.1927,-44.9595
25097721.2552,-45.13
25097721.3257,-45.5631
25097721.3965,-44.8287
25097721.4668,-45.6715
25097721.5393,-44.7161
25097721.6098,-44.9157
25097721.6773,-45.1473
25097721.7471,-45.643
25097721.8185,-45.7849
25097721.8863,-45.1828
25097721.9523,-45.193
25097722.018,-44.6264
25097722.0892,-45.4906
25097722.1619,-44.8094
25097722.2345,-44.6077
25097722.3091,-45.6361
25097722.3821,-44.178
25097722.456,-45.6495
25097722.533,-45.3457
25097722.6118,-45.2284
25097722.6864,-45.0939
25097722.7761,-45.3856
25097722.869,-45.1105
25097722.966,-44.5441
25097723.0525,-54.6262
25097723.1284,-44.3263
25097723.1994,-46.0072
25097723.2767,-45.2697
25097723.3448,-44.8724
25097723.4128,-43.9587
25097723.4892,-44.7062
25097723.5665,-45.3949
25097723.6339,-45.4702
25097723.7073,-44.2203
25097723.7849,-45.0391
25097723.8572,-45.7407
25097723.9238,-45.7235
25097723.9844,-45.2294
25097724.0566,-44.9918
25097724.1308,-45.0677
25097724.2029,-44.7102
25097724.2755,-44.8781
25097724.3426,-45.6135
25097724.4109,-45.3414
25097724.4735,-44.7656
25097724.5423,-46.0532
25097724.6079,-45.0615
25097724.6748,-45.5486
25097724.7413,-45.4467
25097724.8052,-46.0321
25097724.8725,-45.4326
25097724.9398,-45.0799
25097725.0076,-44.7573
25097725.0732,-44.996
25097725.1374,-45.4653
25097725.2091,-45.4712
25097725.2787,-44.2242
25097725.3412,-44.1848
25097725.4096,-45.4196
25097725.4743,-44.9003
25097725.5357,-45.7916
25097725.5955,-45.3431
25097725.6593,-45.2713
25097725.7218,-45.9588
25097725.7878,-45.3261
25097725.8506,-45.8411
25097725.9122,-44.5541
25097725.981,-41.2279
25097726.0448,-45.1557
25097726.1055,-44.6824
25097726.1703,-45.1451
25097726.2329,-45.3888
25097726.2969,-45.434
25097726.365,-45.329
25097726.4271,-45.2458
25097726.49,-46.0328
25097726.5519,-45.1821
25097726.6149,-45.5463
25097726.6761,-45.0351
25097726.7421,-45.1612
25097726.8108,-45.4839
25097726.8812,-45.5586
25097726.9489,-45.5778
25097727.015,-44.9215
25097727.0812,-45.3271
25097727.1498,-45.4575
25097727.2234,-44.6693
25097727.2888,-46.0836
25097727.3528,-44.4006
25097727.4213,-45.9933
25097727.497,-45.1484
25097727.5609,-45.6222
25097727.6276,-44.8291
25097727.696,-45.3835
25097727.7604,-45.2922
25097727.8365,-45.7851
25097727.9043,-45.2077
25097727.9757,-44.7628
25097728.039,-45.36
25097728.1007,-46.2983
25097728.1709,-44.9493
25097728.2385,-45.9971
25097728.3076,-45.4067
25097728.3749,-45.6587
25097728.4452,-45.2086
25097728.5123,-45.0346
25097728.5804,-45.8913
25097728.6449,-45.6451
25097728.705,-45.6932
25097728.769,-45.3581
25097728.8299,-45.6819
25097728.8915,-45.1132
25097728.9579,-45.1827
25097729.0253,-45.6705
25097729.0897,-45.2031
25097729.1536,-46.4064
25097729.2142,-45.4383
25097729.2876,-45.7197
25097729.3583,-45.2625
25097729.4194,-46.2521
25097729.4815,-44.7467
25097729.5464,-45.7873
25097729.6096,-44.5465
25097729.6759,-45.8307
25097729.7355,-45.8506
25097729.802,-45.5822
25097729.8648,-45.5497
